user_id,content_id,action,timestamp,device,region,session_id
167,1003,forward,2024-03-19 10:52:12,desktop,EU,q06ius
126,1008,forward,2024-03-19 08:28:48,tablet,EU,gcjk8v
132,1005,forward,2024-03-19 14:54:37,desktop,US,r09hz3
141,1001,skip,2024-03-19 01:11:24,desktop,US,bg6lqk
160,1000,pause,2024-03-19 05:27:51,tablet,US,2ig30z
166,1002,play,2024-03-19 21:31:14,mobile,APAC,j1obtw
167,1009,forward,2024-03-19 17:56:53,tablet,US,kqsu7k
138,1007,pause,2024-03-19 17:02:24,mobile,US,j3g3z4
136,1003,forward,2024-03-19 21:26:34,tablet,APAC,y226q7
107,1008,play,2024-03-19 16:26:34,tablet,APAC,1svg7s
154,1004,pause,2024-03-19 17:10:17,tablet,US,n217bi
125,1004,pause,2024-03-19 07:58:50,mobile,APAC,yel8a0
151,1000,forward,2024-03-19 08:18:10,mobile,US,bmu98q
184,1007,forward,2024-03-19 01:02:27,tablet,APAC,lr83d8
106,1008,skip,2024-03-19 09:25:58,mobile,EU,z7sr9h
185,1003,play,2024-03-19 14:29:15,mobile,US,p9j6rt
173,1009,pause,2024-03-19 16:42:57,desktop,US,9qhhcj
124,1005,pause,2024-03-19 22:41:50,mobile,US,75s3yg
111,1006,skip,2024-03-19 20:22:26,mobile,EU,kwke4u
105,1005,forward,2024-03-19 04:36:30,desktop,EU,1dqlq9
110,1004,play,2024-03-19 21:48:01,mobile,EU,em7keq
142,1007,play,2024-03-19 05:25:33,tablet,APAC,2uqd58
153,1001,pause,2024-03-19 22:18:57,desktop,US,unz6rz
130,1007,forward,2024-03-19 17:01:27,tablet,EU,x1imdz
192,1010,pause,2024-03-19 10:39:17,desktop,US,8y3lst
186,1009,pause,2024-03-19 05:41:43,tablet,APAC,dm3bgh
168,1010,forward,2024-03-19 22:43:02,mobile,US,o0oeab
111,1008,skip,2024-03-19 12:01:06,tablet,US,kwke4u
