user_id,content_id,action,timestamp,device,region,session_id
198,1009,pause,2024-03-28 00:32:55,mobile,US,9astmt
143,1000,play,2024-03-28 05:58:33,mobile,APAC,v9udrt
195,1000,forward,2024-03-28 23:11:53,mobile,APAC,edgjfc
130,1005,forward,2024-03-28 21:00:21,desktop,US,70v6qz
185,1010,skip,2024-03-28 01:03:04,desktop,EU,y168zx
160,1007,skip,2024-03-28 23:58:59,mobile,EU,9dx5w7
195,1006,forward,2024-03-28 16:01:44,tablet,APAC,08lj1a
132,1010,forward,2024-03-28 08:47:03,tablet,APAC,aemr8s
147,1001,skip,2024-03-28 09:15:48,tablet,EU,xkrgas
168,1007,play,2024-03-28 07:39:20,tablet,EU,ui0fsk
154,1006,pause,2024-03-28 15:32:20,mobile,US,2t94j3
112,1010,skip,2024-03-28 00:57:11,tablet,US,pdlbz2
124,1002,pause,2024-03-28 06:40:24,mobile,US,wh4pbj
199,1003,forward,2024-03-28 12:57:02,tablet,EU,c7bmcn
137,1007,play,2024-03-28 15:26:53,tablet,US,azulih
184,1007,skip,2024-03-28 17:41:32,mobile,US,h2dqf7
172,1005,forward,2024-03-28 03:05:57,mobile,APAC,r7d99w
100,1010,play,2024-03-28 04:58:54,desktop,APAC,4x78do
110,1010,skip,2024-03-28 20:55:28,mobile,EU,7dx5dw
125,1000,pause,2024-03-28 09:42:36,desktop,US,rs649q
189,1002,skip,2024-03-28 13:49:24,mobile,APAC,lhwlwn
132,1002,play,2024-03-28 18:32:19,mobile,APAC,aemr8s
160,1001,skip,2024-03-28 07:26:45,tablet,US,ofugnb
112,1005,skip,2024-03-28 22:15:35,tablet,US,pdlbz2
114,1008,play,2024-03-28 18:05:34,mobile,EU,vygwd1
150,1001,skip,2024-03-28 03:53:37,desktop,US,wzp3et
158,1002,play,2024-03-28 23:11:52,mobile,EU,9s7swe
