user_id,content_id,action,timestamp,device,region,session_id
162,1001,pause,2024-03-04 17:54:58,tablet,US,ce0383
101,1003,play,2024-03-04 04:30:21,mobile,EU,fiz0h8
152,1010,forward,2024-03-04 01:46:42,tablet,US,ruv9b4
168,1000,pause,2024-03-04 12:39:46,tablet,US,irb3bk
112,1002,skip,2024-03-04 13:38:53,desktop,US,xas07n
194,1008,forward,2024-03-04 06:52:31,tablet,EU,npkdmk
144,1006,pause,2024-03-04 21:33:19,tablet,US,fk30lg
190,1003,play,2024-03-04 16:07:51,mobile,APAC,hplrpt
137,1009,forward,2024-03-04 12:11:24,tablet,APAC,8x4o7t
114,1003,pause,2024-03-04 09:22:59,mobile,EU,craqf1
123,1005,forward,2024-03-04 06:21:48,mobile,EU,nj6glh
176,1000,pause,2024-03-04 12:38:55,desktop,APAC,rifj64
119,1001,forward,2024-03-04 22:57:31,desktop,APAC,oo1mka
165,1000,play,2024-03-04 16:29:27,mobile,EU,zbsv1u
165,1004,pause,2024-03-04 22:55:29,desktop,EU,zbsv1u
125,1002,pause,2024-03-04 16:04:47,desktop,APAC,xluw9t
122,1008,skip,2024-03-04 18:44:35,tablet,US,71dc0t
148,1002,pause,2024-03-04 15:51:36,desktop,US,lyayko
151,1003,skip,2024-03-04 14:45:46,desktop,APAC,o6hbiv
195,1000,forward,2024-03-04 01:12:10,desktop,US,6mb0r4
189,1008,forward,2024-03-04 11:22:35,desktop,US,udadsf
176,1006,skip,2024-03-04 19:11:44,mobile,EU,rifj64
159,1006,forward,2024-03-04 16:12:41,desktop,EU,08rfq5
159,1000,skip,2024-03-04 09:39:44,tablet,EU,1qf41s
191,1003,play,2024-03-04 05:26:24,mobile,APAC,bncj8f
184,1002,forward,2024-03-04 15:11:39,tablet,APAC,iuvbtc
174,1004,forward,2024-03-04 10:01:14,mobile,US,4o7flo
161,1002,play,2024-03-04 01:43:31,mobile,EU,ojxj5d
177,1002,skip,2024-03-04 01:31:54,desktop,EU,hzoklh
