user_id,content_id,action,timestamp,device,region,session_id
177,1004,skip,2024-03-25 04:39:34,desktop,EU,7h2dow
169,1005,play,2024-03-25 15:05:09,mobile,APAC,4kal4l
170,1010,forward,2024-03-25 01:06:46,mobile,US,4ynzcr
147,1004,pause,2024-03-25 23:57:52,mobile,EU,5g0ig4
168,1008,pause,2024-03-25 16:17:47,desktop,US,9ebhiw
176,1002,play,2024-03-25 14:12:23,mobile,US,t7o3gb
167,1006,play,2024-03-25 06:52:15,desktop,EU,sretbn
150,1000,play,2024-03-25 05:22:26,mobile,US,ca8wmd
188,1000,forward,2024-03-25 11:30:26,tablet,EU,om78ta
139,1004,skip,2024-03-25 02:39:19,desktop,US,xtq2eo
129,1002,skip,2024-03-25 07:07:35,tablet,APAC,vwqws4
138,1009,pause,2024-03-25 19:57:58,tablet,EU,rttv2t
182,1006,play,2024-03-25 13:35:22,mobile,EU,v1y3bs
188,1000,forward,2024-03-25 09:16:17,mobile,APAC,om78ta
139,1001,play,2024-03-25 19:44:55,desktop,US,xtq2eo
119,1006,skip,2024-03-25 06:53:59,mobile,US,mab2qf
108,1008,pause,2024-03-25 03:12:17,tablet,US,4qwxzu
200,1007,forward,2024-03-25 08:02:50,mobile,EU,37f4fj
137,1006,skip,2024-03-25 20:50:27,tablet,APAC,0t0lwl
104,1010,forward,2024-03-25 22:40:16,tablet,US,12538d
170,1010,forward,2024-03-25 02:54:35,desktop,EU,4ynzcr
199,1008,play,2024-03-25 15:06:38,mobile,EU,b2r9jf
151,1000,forward,2024-03-25 21:23:10,tablet,US,8n4rr7
112,1004,forward,2024-03-25 05:56:08,tablet,EU,f3dde6
158,1000,forward,2024-03-25 15:51:54,mobile,EU,r7d848
132,1007,pause,2024-03-25 06:10:41,mobile,EU,mgt9yf
160,1009,pause,2024-03-25 13:09:38,desktop,EU,o7mndf
116,1002,pause,2024-03-25 23:58:17,desktop,EU,3vh32q
151,1004,play,2024-03-25 10:42:42,tablet,APAC,f7quq7
136,1010,skip,2024-03-25 08:35:22,tablet,EU,k9zvpq
