user_id,content_id,action,timestamp,device,region,session_id
127,1006,pause,2024-03-07 20:30:08,mobile,EU,0buwtu
125,1010,forward,2024-03-07 19:07:07,mobile,APAC,j1e4vl
141,1004,skip,2024-03-07 04:50:15,desktop,EU,3qlm8a
128,1003,skip,2024-03-07 04:01:17,tablet,EU,j27upo
145,1005,pause,2024-03-07 02:51:57,desktop,APAC,yzrvgl
172,1000,forward,2024-03-07 19:27:55,tablet,EU,aqxi5a
142,1005,play,2024-03-07 08:59:39,mobile,US,bxtjb2
134,1008,forward,2024-03-07 05:45:55,desktop,EU,tylhpd
179,1009,forward,2024-03-07 13:39:04,tablet,US,kdi9ai
162,1000,forward,2024-03-07 08:54:13,tablet,US,41roes
117,1003,pause,2024-03-07 01:56:43,desktop,EU,424lyu
199,1006,pause,2024-03-07 21:41:08,tablet,EU,q6hqbo
122,1010,play,2024-03-07 19:52:56,desktop,US,c5v6ya
126,1003,play,2024-03-07 08:18:31,desktop,EU,tp9in1
158,1002,skip,2024-03-07 12:13:38,desktop,US,02jrbz
195,1003,pause,2024-03-07 16:18:24,desktop,US,3d70cs
123,1007,pause,2024-03-07 10:19:15,desktop,APAC,o39lpg
128,1008,forward,2024-03-07 12:44:13,tablet,APAC,j27upo
170,1008,play,2024-03-07 00:51:00,tablet,US,yjyb9o
143,1010,forward,2024-03-07 19:03:57,tablet,US,gdy19c
123,1005,pause,2024-03-07 17:43:02,desktop,EU,o39lpg
130,1004,forward,2024-03-07 22:48:34,desktop,US,ivtzk3
177,1007,forward,2024-03-07 08:21:09,tablet,US,p7y0kf
176,1008,forward,2024-03-07 17:44:03,desktop,US,yz6c3r
115,1010,forward,2024-03-07 13:09:19,desktop,US,hwsop5
180,1004,skip,2024-03-07 13:30:18,desktop,US,2diypu
159,1008,forward,2024-03-07 00:12:34,desktop,APAC,itotpw
156,1007,pause,2024-03-07 06:37:25,mobile,US,jfl69i
173,1001,forward,2024-03-07 22:46:16,tablet,US,m0haxi
